id,num1,num2,num3,num4,num5
7499,14,12,88,91,4
7500,100,49,62,85,16
7501,18,54,95,74,20
7502,18,37,9,84,35
7503,82,96,69,22,68
7504,35,99,61,82,59
7505,1,31,11,51,14
7506,70,18,86,20,92
7507,27,65,85,90,43
7508,20,39,74,18,66
7509,52,3,56,19,47
7510,61,11,31,83,65
7511,31,32,80,8,3
7512,11,62,29,96,1
7513,48,4,86,24,81
7514,1,23,22,49,60
7515,37,79,8,87,76
7516,2,56,29,68,46
7517,9,27,92,33,44
7518,7,97,79,72,56
7519,66,45,37,98,59
7520,59,32,48,92,63
7521,53,71,66,36,10
7522,29,72,16,10,6
7523,3,77,84,74,62
7524,16,22,29,1,73
7525,98,75,78,83,98
7526,41,64,41,70,8
7527,61,62,89,36,41
7528,74,66,51,5,56
7529,90,55,81,3,38
7530,89,15,62,56,39
7531,28,20,66,70,79
7532,4,2,63,49,66
7533,94,75,15,42,94
7534,14,6,3,21,96
7535,5,58,74,12,66
7536,89,23,57,23,15
7537,57,100,91,63,59
7538,42,5,4,16,39
7539,39,17,3,97,42
7540,86,34,47,59,74
7541,5,28,23,9,16
7542,14,12,81,78,91
7543,22,79,69,91,66
7544,82,72,95,100,63
7545,48,93,86,86,86
7546,22,84,55,59,86
7547,93,48,26,45,64
7548,71,23,69,71,94
7549,9,61,87,4,46
7550,20,52,46,83,13
7551,23,72,85,49,50
7552,53,69,100,58,93
7553,86,7,54,55,39
7554,56,83,39,64,68
7555,22,17,14,11,23
7556,71,41,38,33,17
7557,63,78,39,68,64
7558,57,36,85,12,58
7559,7,83,42,81,1
7560,94,23,67,88,78
7561,79,43,50,68,38
7562,91,35,44,21,96
7563,5,55,40,96,100
7564,50,72,70,61,76
7565,67,71,45,17,4
7566,7,20,91,89,97
7567,62,88,76,53,65
7568,41,78,11,13,31
7569,70,1,32,43,24
7570,32,10,9,6,37
7571,67,24,88,38,19
7572,82,68,5,98,12
7573,94,29,95,7,36
7574,71,78,29,88,30
7575,35,37,68,1,57
7576,52,35,53,30,4
7577,91,54,67,19,43
7578,18,30,35,91,47
7579,2,6,48,33,33
7580,36,41,2,22,47
7581,84,25,14,13,58
7582,28,16,62,20,89
7583,86,59,55,13,62
7584,46,91,23,77,23
7585,25,59,4,42,41
7586,14,7,84,70,85
7587,54,85,7,22,20
7588,19,87,25,90,72
7589,27,36,13,26,40
7590,63,53,95,18,60
7591,89,33,33,92,19
7592,66,100,41,88,18
7593,68,98,25,91,55
7594,57,68,32,74,30
7595,25,38,65,27,31
7596,4,86,86,92,55
7597,44,51,77,16,94
7598,31,1,32,75,51
7599,93,19,56,35,73
7600,49,77,96,82,40
7601,73,98,80,81,28
7602,88,96,55,5,98
7603,8,8,24,2,23
7604,54,61,77,100,23
7605,93,71,68,34,32
7606,28,85,99,34,92
7607,13,98,11,28,21
7608,34,38,47,25,62
7609,86,72,61,12,3
7610,100,80,2,43,36
7611,52,60,53,34,71
7612,56,2,11,86,98
7613,9,71,98,88,40
7614,69,67,27,81,76
7615,91,22,89,77,11
7616,72,14,66,27,80
7617,49,45,79,70,66
7618,11,32,63,72,47
7619,12,3,51,39,60
7620,63,50,25,83,69
7621,26,47,60,36,62
7622,74,71,11,38,83
7623,89,45,41,48,59
7624,39,71,16,35,22
7625,79,71,65,69,4
7626,36,31,75,70,74
7627,27,38,69,8,73
7628,9,45,74,89,72
7629,15,83,67,48,45
7630,14,41,72,33,3
7631,34,31,92,41,91
7632,90,1,26,88,74
7633,30,41,95,77,46
7634,42,74,42,83,53
7635,41,73,19,83,38
7636,94,92,63,53,90
7637,87,15,49,26,36
7638,26,61,48,83,48
7639,17,3,92,61,48
7640,57,19,1,59,85
7641,39,60,29,15,2
7642,98,88,3,93,22
7643,73,45,83,91,39
7644,65,50,65,16,96
7645,77,59,84,63,39
7646,27,42,78,18,91
7647,46,19,66,73,75
7648,86,65,48,39,84
7649,64,31,99,47,18
7650,20,83,29,12,42
7651,98,23,11,49,74
7652,17,52,16,57,22
7653,38,96,17,98,51
7654,54,39,8,64,84
7655,65,97,52,51,76
7656,99,99,41,32,84
7657,93,72,58,69,82
7658,90,10,7,96,22
7659,95,77,62,78,17
7660,16,82,39,46,93
7661,43,69,79,55,44
7662,92,5,76,94,89
7663,2,81,88,3,85
7664,76,80,5,29,77
7665,83,11,25,82,99
7666,16,46,75,80,8
7667,33,45,69,49,97
7668,21,75,53,2,8
7669,79,42,37,51,75
7670,85,11,24,43,19
7671,61,31,80,21,35
7672,62,3,95,44,97
7673,45,49,62,41,77
7674,44,40,64,79,62
7675,38,25,22,92,20
7676,98,66,77,57,17
7677,25,9,86,71,88
7678,38,84,25,16,60
7679,100,52,67,29,81
7680,84,99,24,16,46
7681,20,22,79,27,1
7682,14,87,99,92,23
7683,51,39,90,68,56
7684,90,59,24,42,43
7685,29,39,97,61,42
7686,90,70,53,43,70
7687,24,5,69,94,62
7688,4,57,30,83,24
7689,49,75,89,4,19
7690,87,6,29,13,25
7691,53,15,49,33,80
7692,2,40,21,92,40
7693,96,64,39,3,35
7694,71,55,23,29,19
7695,13,98,74,12,29
7696,7,99,1,64,21
7697,43,45,8,49,79
7698,40,13,56,62,20
7699,58,91,91,46,72
7700,28,40,34,72,17
7701,94,72,85,49,18
7702,75,96,19,51,59
7703,42,38,9,73,74
7704,12,39,72,22,28
7705,32,81,2,46,81
7706,70,17,93,3,3
7707,18,6,66,74,48
7708,4,13,4,22,41
7709,30,22,34,88,82
7710,93,57,73,69,10
7711,93,27,100,69,37
7712,63,19,62,45,89
7713,40,26,15,11,58
7714,53,6,88,100,1
7715,65,88,87,26,12
7716,24,89,74,40,95
7717,54,81,82,3,92
7718,68,100,84,7,23
7719,39,56,69,65,37
7720,82,74,50,80,90
7721,83,100,20,12,54
7722,45,21,70,86,85
7723,31,18,29,47,42
7724,94,28,80,93,28
7725,9,3,88,84,72
7726,60,83,44,73,65
7727,55,58,18,91,38
7728,41,86,23,69,50
7729,4,6,33,70,90
7730,76,6,10,90,35
7731,29,12,16,49,30
7732,18,3,79,15,70
7733,12,46,57,19,32
7734,59,73,6,75,49
7735,5,100,86,24,27
7736,5,98,13,85,93
7737,31,4,12,36,68
7738,13,35,79,52,64
7739,82,78,23,80,80
7740,75,53,27,36,81
7741,75,71,91,74,16
7742,36,70,39,2,2
7743,47,99,46,70,35
7744,87,66,96,65,54
7745,84,65,74,91,24
7746,56,39,30,100,18
7747,21,46,29,80,66
7748,39,34,80,34,10
7749,35,48,1,33,16
7750,91,44,25,94,30
7751,56,39,18,52,12
7752,56,89,87,90,95
7753,13,75,69,47,34
7754,71,54,35,78,96
7755,44,38,83,63,74
7756,99,66,11,47,46
7757,61,52,65,51,19
7758,95,7,31,28,13
7759,99,7,61,88,20
7760,69,17,96,6,69
7761,44,87,50,12,2
7762,34,88,29,43,46
7763,85,48,61,98,21
7764,36,53,32,14,50
7765,97,2,15,53,45
7766,58,64,99,43,46
7767,74,17,82,93,57
7768,72,36,41,91,3
7769,87,24,100,41,67
7770,42,60,60,84,90
7771,59,82,7,70,29
7772,89,82,53,97,71
7773,63,3,61,59,1
7774,41,12,15,64,45
7775,44,88,8,87,84
7776,35,10,1,76,92
7777,10,95,52,11,73
7778,2,7,88,3,79
7779,60,81,50,97,42
7780,84,71,99,27,72
7781,51,5,86,45,14
7782,19,10,35,14,7
7783,23,12,75,23,51
7784,59,15,47,21,32
7785,42,93,66,100,40
7786,68,58,80,50,12
7787,34,62,82,35,7
7788,71,52,62,27,75
7789,20,9,95,65,67
7790,48,20,42,39,63
7791,4,73,92,47,11
7792,72,4,27,52,33
7793,57,87,39,9,36
7794,31,72,5,38,68
7795,52,10,69,94,87
7796,11,8,20,47,17
7797,81,81,38,56,60
7798,5,64,76,84,84
7799,14,39,93,100,46
7800,36,15,13,85,43
7801,21,14,46,11,34
7802,62,55,47,100,21
7803,20,77,32,31,4
7804,30,5,37,7,46
7805,7,99,22,95,78
7806,41,2,12,4,14
7807,79,66,8,61,90
7808,83,95,66,56,16
7809,16,70,50,45,22
7810,88,18,82,65,83
7811,44,3,26,63,46
7812,33,72,93,23,99
7813,60,71,61,50,53
7814,12,68,28,5,75
7815,66,6,6,71,75
7816,16,67,72,76,8
7817,23,67,35,19,13
7818,28,86,95,10,25
7819,96,95,16,63,65
7820,23,49,94,87,77
7821,39,23,22,26,76
7822,51,3,65,46,45
7823,16,14,69,27,70
7824,10,64,16,59,26
7825,59,97,46,66,99
7826,83,30,14,63,38
7827,54,46,82,42,19
7828,28,51,32,71,39
7829,52,49,99,67,95
7830,3,39,89,31,87
7831,70,57,91,60,70
7832,77,45,79,78,99
7833,33,25,91,66,93
7834,33,58,69,97,77
7835,80,36,55,39,50
7836,67,92,16,76,86
7837,60,16,66,28,88
7838,94,43,20,100,78
7839,24,52,76,48,78
7840,22,4,9,28,41
7841,99,94,13,19,73
7842,49,30,56,40,34
7843,88,25,73,39,19
7844,82,92,83,23,92
7845,92,66,42,50,5
7846,96,43,95,39,95
7847,85,43,86,36,13
7848,36,78,76,58,55
7849,50,51,78,32,6
7850,59,81,5,45,78
7851,89,27,28,96,82
7852,7,4,62,22,34
7853,91,94,55,42,99
7854,41,65,95,53,71
7855,73,55,42,62,73
7856,50,91,35,73,51
7857,90,77,69,43,78
7858,90,59,38,83,8
7859,24,31,46,78,20
7860,82,85,68,26,93
7861,7,38,44,35,97
7862,2,83,37,3,96
7863,23,57,69,79,68
7864,59,88,29,55,14
7865,98,53,91,59,22
7866,65,19,5,7,35
7867,91,53,22,93,47
7868,56,34,44,6,61
7869,80,94,2,52,31
7870,41,79,22,46,95
7871,71,94,18,90,31
7872,67,49,86,20,59
7873,99,51,78,72,29
7874,89,11,86,91,20
7875,67,66,81,96,3
7876,2,65,53,9,53
7877,97,47,31,79,39
7878,100,12,34,26,93
7879,70,38,5,41,97
7880,24,29,71,87,48
7881,73,20,71,75,57
7882,76,89,72,3,52
7883,42,38,44,96,81
7884,9,58,52,84,78
7885,76,59,97,88,26
7886,78,58,67,62,98
7887,66,41,7,80,4
7888,27,86,99,80,3
7889,1,2,63,8,16
7890,59,99,46,5,19
7891,97,54,27,38,5
7892,8,69,13,18,36
7893,91,23,45,61,47
7894,47,3,8,19,24
7895,89,12,99,89,13
7896,82,1,45,1,45
7897,23,16,44,69,3
7898,94,9,78,47,57
7899,84,66,32,48,72
7900,31,28,22,13,55
7901,39,3,75,82,88
7902,83,89,12,6,92
7903,51,22,4,43,10
7904,8,40,25,44,28
7905,1,90,15,17,16
7906,62,67,94,84,2
7907,43,9,30,81,88
7908,62,98,32,53,59
7909,24,12,66,89,93
7910,98,2,54,9,86
7911,65,16,24,42,42
7912,46,84,75,53,90
7913,68,23,80,16,11
7914,93,65,25,75,61
7915,47,55,32,88,11
7916,92,57,28,36,33
7917,92,8,63,18,24
7918,100,88,38,14,97
7919,6,19,93,75,18
7920,25,22,21,21,59
7921,66,30,100,74,53
7922,64,50,54,71,88
7923,24,13,52,8,82
7924,1,88,88,11,38
7925,41,80,49,97,93
7926,3,95,61,1,95
7927,40,34,54,1,61
7928,30,50,26,13,60
7929,71,78,24,77,84
7930,98,93,94,27,86
7931,10,27,84,8,93
7932,68,67,43,79,55
7933,75,44,10,45,2
7934,77,93,83,90,72
7935,35,83,41,62,63
7936,74,82,53,19,66
7937,66,22,24,97,21
7938,68,5,68,45,82
7939,75,84,15,93,6
7940,70,63,98,60,61
7941,54,27,20,77,71
7942,100,54,57,76,91
7943,7,73,31,22,62
7944,99,78,35,46,94
7945,86,66,36,34,84
7946,38,31,11,44,67
7947,8,31,78,96,86
7948,25,41,21,2,44
7949,34,35,32,40,25
7950,85,92,75,93,6
7951,5,78,28,57,44
7952,38,37,73,18,43
7953,75,62,34,5,70
7954,3,60,86,53,64
7955,37,63,6,20,38
7956,84,81,40,1,24
7957,22,20,45,93,29
7958,61,91,69,100,94
7959,5,87,89,99,62
7960,2,89,22,10,79
7961,47,80,57,81,16
7962,57,68,43,57,36
7963,34,63,47,39,71
7964,46,88,5,49,14
7965,74,96,3,75,12
7966,65,20,8,45,88
7967,32,3,15,51,81
7968,61,99,88,51,17
7969,44,55,92,78,44
7970,99,49,73,35,95
7971,21,3,40,43,16
7972,6,98,43,78,59
7973,95,36,35,73,77
7974,87,65,51,88,6
7975,54,46,29,54,43
7976,16,76,13,63,98
7977,14,10,71,51,66
7978,90,48,52,32,38
7979,92,69,25,26,75
7980,42,47,3,77,31
7981,89,43,43,84,57
7982,21,45,32,91,44
7983,91,96,32,16,90
7984,53,10,96,85,88
7985,19,7,78,7,56
7986,18,93,4,58,96
7987,18,56,51,19,64
7988,43,18,93,71,12
7989,29,88,91,1,74
7990,9,23,42,62,88
7991,99,36,24,72,65
7992,63,70,27,69,98
7993,24,21,10,54,53
7994,69,100,7,58,89
7995,7,40,62,74,64
7996,9,82,24,59,30
7997,13,93,53,10,43
7998,28,46,76,50,93
7999,16,50,17,35,47
8000,96,100,30,39,84
8001,84,28,26,29,48
8002,24,90,38,43,25
8003,55,78,56,88,2
8004,12,30,49,21,15
8005,82,92,2,78,35
8006,4,53,99,84,91
8007,80,61,62,3,96
8008,59,6,35,38,90
8009,84,84,51,31,26
8010,65,59,71,87,11
8011,33,88,53,11,30
8012,72,45,76,38,98
8013,1,62,51,7,53
8014,62,66,24,58,56
8015,68,77,6,70,45
8016,29,41,1,68,99
8017,82,91,13,40,54
8018,72,25,35,32,19
8019,33,39,83,12,58
8020,94,66,40,47,39
8021,60,88,32,42,54
8022,78,82,31,84,92
8023,77,98,79,73,62
8024,94,62,63,18,30
8025,25,70,77,30,41
8026,85,22,78,85,3
8027,34,87,41,9,45
8028,27,70,85,58,46
8029,50,56,9,46,23
8030,42,70,15,66,5
8031,21,16,86,90,97
8032,39,65,57,75,99
8033,74,62,86,51,70
8034,63,49,54,17,58
8035,26,25,78,20,41
8036,92,56,86,99,88
8037,17,70,79,6,36
8038,37,68,98,32,52
8039,48,76,52,100,12
8040,67,80,71,14,34
8041,20,63,42,82,89
8042,58,3,65,27,76
8043,23,74,84,51,72
8044,38,70,87,15,83
8045,99,78,85,33,9
8046,58,74,87,77,53
8047,1,34,56,90,14
8048,64,50,74,62,59
8049,31,23,95,66,13
8050,42,90,30,82,71
8051,59,62,30,71,85
8052,6,96,78,11,63
8053,62,37,56,99,40
8054,12,23,52,78,51
8055,27,36,33,96,84
8056,56,19,79,74,69
8057,9,92,74,8,66
8058,96,94,95,77,86
8059,46,33,51,64,7
8060,90,2,31,40,62
8061,66,36,41,72,74
8062,100,29,84,80,29
8063,96,71,35,91,35
8064,97,51,84,88,24
8065,63,23,93,30,60
8066,91,46,51,31,85
8067,92,98,40,100,46
8068,19,50,39,58,85
8069,98,68,34,83,86
8070,57,82,57,1,13
8071,47,18,53,46,87
8072,92,64,33,28,43
8073,34,72,46,6,47
8074,71,23,6,54,100
8075,94,50,98,27,20
8076,81,30,44,60,56
8077,77,20,20,29,92
8078,68,59,3,36,87
8079,98,31,89,80,78
8080,61,19,72,64,93
8081,89,28,96,73,38
8082,5,90,83,99,2
8083,12,86,71,67,65
8084,9,35,50,89,32
8085,67,27,10,24,43
8086,35,44,92,35,53
8087,43,44,11,20,72
8088,88,98,98,93,89
8089,14,47,36,6,15
8090,65,28,47,72,90
8091,84,78,86,53,46
8092,22,10,63,22,48
8093,96,19,80,54,6
8094,49,87,73,4,72
8095,100,33,83,30,92
8096,60,14,46,49,78
8097,46,93,64,70,29
8098,39,84,44,42,10
8099,28,83,45,3,56
8100,53,61,66,9,86
8101,88,49,19,45,2
8102,98,81,59,26,26
8103,87,82,97,89,79
8104,69,66,76,93,2
8105,2,33,19,45,87
8106,28,69,89,92,26
8107,37,57,99,38,13
8108,97,38,35,52,24
8109,78,49,83,79,3
8110,59,73,92,39,29
8111,97,19,51,15,76
8112,24,25,91,44,28
8113,7,18,90,60,87
8114,57,35,94,49,44
8115,98,78,19,73,38
8116,50,51,23,7,44
8117,73,93,7,47,68
8118,29,71,58,66,41
8119,72,78,56,28,89
8120,89,1,80,6,20
8121,82,7,82,76,98
8122,60,67,48,75,59
8123,36,84,92,64,20
8124,94,89,74,37,18
8125,27,90,35,85,65
8126,99,60,14,93,29
8127,58,7,58,96,99
8128,8,80,33,55,7
8129,3,8,41,74,89
8130,42,61,88,70,7
8131,77,31,45,45,78
8132,88,11,74,65,4
8133,50,34,40,12,59
8134,75,57,20,66,29
8135,81,18,89,29,77
8136,38,76,88,62,53
8137,56,68,72,83,83
8138,89,22,19,80,19
8139,62,64,68,13,88
8140,36,85,29,49,15
8141,75,59,63,66,3
8142,37,73,56,35,10
8143,66,15,68,45,56
8144,71,58,51,37,94
8145,38,2,98,2,52
8146,33,72,64,80,22
8147,94,8,16,30,32
8148,29,30,93,36,27
8149,79,45,85,57,8
8150,6,69,88,27,30
8151,62,31,98,28,15
8152,9,55,42,19,95
8153,84,73,2,39,25
8154,81,50,59,83,82
8155,94,57,52,78,45
8156,88,47,21,56,25
8157,76,39,6,51,31
8158,30,14,24,40,84
8159,69,68,84,10,52
8160,16,92,81,83,50
8161,34,36,56,2,30
8162,46,61,46,25,5
8163,65,68,44,63,95
8164,32,77,17,17,37
8165,17,29,68,28,88
8166,21,19,97,68,26
8167,35,5,17,40,11
8168,78,66,62,44,33
8169,23,40,58,8,76
8170,53,96,30,78,85
8171,2,45,76,70,22
8172,2,68,97,63,65
8173,43,25,48,46,98
8174,11,87,98,93,43
8175,90,57,15,56,30
8176,78,50,26,95,92
8177,23,98,39,86,66
8178,46,96,93,13,11
8179,56,92,100,63,56
8180,37,60,33,90,31
8181,36,54,58,87,9
8182,31,35,9,2,52
8183,22,75,100,48,65
8184,22,53,23,90,11
8185,8,37,27,65,69
8186,66,20,34,96,41
8187,76,20,78,85,69
8188,40,87,15,40,50
8189,38,8,65,85,71
8190,79,13,71,67,30
8191,51,2,25,80,13
8192,75,41,25,14,97
8193,2,63,85,24,23
8194,26,43,59,2,9
8195,92,87,58,26,50
8196,84,53,13,93,33
8197,74,16,44,26,26
8198,80,76,93,57,71
8199,55,43,6,74,29
8200,89,56,21,17,100
8201,72,52,44,24,3
8202,98,75,10,17,26
8203,46,50,75,30,51
8204,8,92,28,90,81
8205,23,85,29,55,4
8206,50,74,54,45,50
8207,73,54,74,90,81
8208,100,99,73,43,41
8209,96,64,7,22,25
8210,66,81,98,52,52
8211,90,99,59,33,37
8212,11,77,50,79,59
8213,41,71,42,21,38
8214,44,80,37,87,3
8215,26,67,52,71,50
8216,49,27,13,90,60
8217,98,18,15,60,47
8218,36,63,57,55,52
8219,30,81,74,47,76
8220,41,71,60,76,56
8221,76,20,80,88,73
8222,92,24,81,26,25
8223,45,13,54,17,77
8224,98,61,33,80,87
8225,5,91,22,42,99
8226,11,48,64,36,99
8227,67,13,77,66,24
8228,6,77,81,51,20
8229,22,6,31,29,65
8230,18,38,92,89,49
8231,22,99,26,16,40
8232,17,32,89,39,89
8233,92,61,42,37,21
8234,71,56,51,48,60
8235,81,39,5,46,31
8236,11,12,75,34,28
8237,7,11,99,68,16
8238,40,84,44,35,56
8239,78,64,75,19,30
8240,95,66,12,10,72
8241,77,31,15,82,60
8242,39,56,8,44,64
8243,15,27,50,28,10
8244,72,76,15,19,24
8245,57,21,97,75,65
8246,5,48,52,42,48
8247,95,41,72,98,42
8248,65,8,27,91,35
8249,11,29,69,17,74
8250,79,43,9,81,88
8251,26,36,95,18,75
8252,50,60,66,81,15
8253,20,85,4,87,82
8254,37,25,73,24,88
8255,90,66,91,11,87
8256,3,69,64,73,83
8257,50,42,38,45,61
8258,32,14,2,82,85
8259,90,11,70,69,1
8260,88,16,16,89,68
8261,59,86,22,2,88
8262,39,68,91,78,46
8263,9,53,99,55,51
8264,41,16,56,91,74
8265,46,6,60,80,13
8266,83,71,50,61,87
8267,29,100,17,21,75
8268,96,19,94,38,11
8269,82,82,45,8,66
8270,7,79,20,87,30
8271,63,2,46,2,75
8272,34,51,73,81,20
8273,84,7,31,62,13
8274,1,50,7,100,57
8275,6,13,11,92,60
8276,100,86,70,35,52
8277,26,84,9,25,25
8278,30,66,51,24,36
8279,87,42,11,31,41
8280,38,2,91,86,10
8281,5,24,40,82,9
8282,15,81,51,96,42
8283,12,39,46,85,96
8284,16,90,61,98,40
8285,48,37,45,66,76
8286,82,23,75,14,94
8287,8,72,10,1,44
8288,24,96,14,90,85
8289,19,16,74,27,91
8290,40,55,51,48,49
8291,21,35,37,90,63
8292,65,38,53,91,91
8293,13,68,93,65,34
8294,92,40,9,24,55
8295,73,75,58,74,17
8296,46,8,91,58,62
8297,47,45,9,41,61
8298,62,80,39,44,49
8299,45,55,48,19,1
8300,63,56,74,40,100
8301,57,39,69,86,33
8302,91,27,13,37,19
8303,39,53,14,20,44
8304,58,69,93,23,69
8305,25,94,22,4,47
8306,32,54,77,95,14
8307,84,24,63,37,84
8308,10,61,81,18,67
8309,55,1,81,50,67
8310,54,69,98,39,11
8311,17,74,30,9,33
8312,42,97,18,26,95
8313,68,64,55,29,92
8314,54,43,85,65,19
8315,75,28,27,85,50
8316,45,8,86,58,94
8317,29,25,82,60,77
8318,35,64,55,58,96
8319,93,24,69,20,31
8320,78,74,22,72,72
8321,87,30,53,62,99
8322,95,29,71,87,25
8323,36,55,13,57,94
8324,76,55,12,57,23
8325,97,8,41,1,45
8326,40,89,56,28,28
8327,90,54,2,75,54
8328,21,76,59,65,38
8329,38,89,79,63,83
8330,57,37,48,91,3
8331,2,8,41,51,60
8332,87,6,56,88,33
8333,30,73,99,33,86
8334,53,80,13,71,51
8335,49,60,79,97,81
8336,25,67,26,93,60
8337,33,34,18,33,87
8338,4,94,66,26,48
8339,16,66,13,40,34
8340,56,95,75,59,49
8341,69,89,37,80,41
8342,45,7,71,1,25
8343,40,12,72,89,30
8344,97,69,36,76,50
8345,26,81,92,73,60
8346,8,42,11,28,90
8347,95,85,61,96,20
8348,82,63,80,48,95
8349,100,17,31,71,80
8350,13,25,23,59,26
8351,67,98,43,59,73
8352,20,72,37,50,26
8353,2,94,11,33,22
8354,1,51,9,46,65
8355,50,95,74,48,30
8356,5,40,87,1,78
8357,23,66,8,75,37
8358,63,69,2,88,97
8359,38,60,65,1,27
8360,23,46,57,56,9
8361,76,80,75,73,68
8362,78,55,86,51,11
8363,27,73,61,54,18
8364,87,87,99,43,26
8365,65,43,55,89,90
8366,91,11,24,1,17
8367,20,72,91,24,83
8368,33,53,52,46,54
8369,13,15,2,45,19
8370,27,52,90,33,68
8371,59,83,85,87,45
8372,62,29,89,86,78
8373,38,4,71,53,26
8374,90,28,51,50,30
8375,92,30,84,38,91
8376,40,8,19,97,19
8377,10,95,95,19,32
8378,19,61,36,18,45
8379,75,5,9,93,73
8380,31,87,98,98,60
8381,43,6,69,72,79
8382,92,2,55,91,72
8383,99,7,80,4,3
8384,63,92,23,58,62
8385,74,75,3,80,45
8386,37,77,33,87,32
8387,65,89,4,20,4
8388,41,69,83,76,40
8389,37,4,45,69,10
8390,43,29,44,87,57
8391,98,16,23,43,76
8392,75,54,72,5,56
8393,38,31,88,68,22
8394,79,18,44,58,35
8395,48,63,72,86,26
8396,57,9,98,54,97
8397,99,2,24,53,72
8398,58,57,94,68,74
8399,20,58,56,55,97
8400,56,67,69,50,5
8401,29,79,17,7,75
8402,69,1,45,50,49
8403,64,40,21,70,11
8404,9,7,54,33,76
8405,70,17,45,78,79
8406,80,6,52,94,82
8407,17,14,51,77,53
8408,80,84,97,9,27
8409,58,71,84,60,27
8410,22,72,74,66,88
8411,28,28,55,36,1
8412,65,98,29,3,73
8413,70,33,74,13,88
8414,60,57,47,77,3
8415,85,85,53,5,4
8416,71,21,58,31,24
8417,1,58,34,56,77
8418,5,2,87,94,21
8419,26,39,17,1,61
8420,93,62,9,40,24
8421,28,28,58,81,100
8422,64,46,39,51,24
8423,74,54,36,73,44
8424,83,37,18,9,9
8425,32,53,18,1,35
8426,98,62,20,62,2
8427,30,66,26,62,22
8428,60,44,22,11,77
8429,36,53,61,49,78
8430,10,67,71,74,42
8431,68,15,26,96,77
8432,95,90,22,80,22
8433,85,95,32,4,51
8434,100,65,70,46,47
8435,92,41,43,91,97
8436,50,64,92,39,58
8437,87,75,82,51,56
8438,88,24,80,76,50
8439,64,80,45,18,50
8440,70,61,28,73,97
8441,67,77,26,1,81
8442,15,75,28,12,68
8443,32,59,65,85,33
8444,37,13,5,49,52
8445,75,23,66,14,86
8446,32,4,62,13,24
8447,4,24,53,2,89
8448,34,92,30,43,87
8449,1,24,76,33,81
8450,61,78,2,98,64
8451,5,59,16,74,68
8452,58,55,42,22,4
8453,45,68,67,53,95
8454,97,74,53,40,18
8455,76,46,74,96,97
8456,99,48,34,49,78
8457,58,46,48,80,44
8458,85,15,74,99,84
8459,80,94,90,18,46
8460,81,34,81,34,38
8461,31,65,53,42,4
8462,85,38,59,60,48
8463,2,25,62,21,56
8464,66,4,15,24,32
8465,18,49,19,29,28
8466,99,81,37,90,29
8467,19,4,83,67,2
8468,56,4,91,49,35
8469,16,61,33,58,18
8470,11,2,93,88,58
8471,15,54,80,58,53
8472,97,34,66,81,27
8473,33,26,36,22,88
8474,46,28,36,30,19
8475,85,19,73,51,24
8476,75,67,37,98,59
8477,66,63,38,75,100
8478,48,4,12,72,32
8479,53,62,1,63,57
8480,4,49,74,32,44
8481,31,53,68,48,3
8482,92,78,35,72,28
8483,97,29,4,39,86
8484,12,6,44,52,29
8485,89,79,26,16,44
8486,26,100,6,40,4
8487,35,66,34,81,83
8488,12,52,47,67,75
8489,22,48,53,92,78
8490,11,97,100,83,41
8491,97,77,28,11,36
8492,4,13,92,48,32
8493,42,44,81,20,65
8494,80,15,20,11,18
8495,36,49,29,23,61
8496,72,52,26,85,67
8497,48,69,8,11,83
8498,48,53,92,48,85
8499,84,33,87,50,62
8500,59,27,36,93,54
8501,20,47,30,88,88
8502,26,9,59,19,83
8503,88,39,62,46,75
8504,58,7,41,98,91
8505,44,5,75,13,55
8506,66,74,68,84,40
8507,48,38,47,60,32
8508,14,48,5,61,52
8509,14,22,79,48,89
8510,45,9,72,66,68
8511,28,63,31,37,75
8512,38,38,43,60,19
8513,4,83,73,14,57
8514,30,69,57,54,80
8515,54,44,37,90,57
8516,47,58,56,6,93
8517,42,58,16,81,73
8518,19,40,62,46,44
8519,44,15,40,100,9
8520,14,27,96,39,63
8521,36,69,88,71,19
8522,40,3,67,81,88
8523,19,62,78,14,90
8524,5,89,61,86,7
8525,96,90,40,24,33
8526,82,75,26,31,27
8527,83,42,76,15,17
8528,67,95,92,59,27
8529,22,77,67,86,86
8530,19,23,46,67,12
8531,86,99,48,40,5
8532,22,12,20,15,85
8533,12,29,44,17,9
8534,58,16,11,39,3
8535,29,73,72,42,99
8536,11,55,79,33,6
8537,1,24,63,38,54
8538,25,68,27,33,43
8539,25,86,1,85,82
8540,3,99,64,82,69
8541,5,88,69,19,37
8542,94,56,56,42,19
8543,100,56,15,73,52
8544,51,48,72,86,75
8545,48,100,43,38,87
8546,38,60,62,3,89
8547,100,65,80,79,12
8548,46,41,51,68,40
8549,27,92,60,45,60
8550,14,14,94,62,84
8551,52,22,58,52,55
8552,88,24,35,65,5
8553,43,67,52,80,94
8554,15,3,74,3,2
8555,80,59,76,68,62
8556,51,95,91,21,13
8557,55,46,70,36,61
8558,62,12,18,36,11
8559,72,54,70,34,40
8560,16,85,95,3,3
8561,7,63,20,56,84
8562,65,24,14,14,42
8563,26,72,8,44,8
8564,51,87,90,60,97
8565,51,87,24,75,65
8566,64,57,33,71,61
8567,6,27,15,95,29
8568,73,34,4,56,67
8569,10,87,48,67,69
8570,71,43,100,16,7
8571,95,16,44,4,14
8572,44,26,6,6,9
8573,42,41,77,41,14
